order_no,booking_dt,rent_start_dt,rent_end_dt,acct_id,depart_parking_lot_id,return_parking_lot_id,mileage_diff,car_series_name
ORD0014062,2023-06-18 16:55:00,2023-06-18 17:11:00,2023-06-18 17:16:00,U01856,500104016,500108084,1.11,YouBike 1.0 一般版
ORD0014063,2024-08-03 17:40:00,2024-08-03 18:12:00,2024-08-03 18:28:00,U05931,500106047,500106047,4.2,折疊單車
ORD0014064,2024-09-17 06:33:00,2024-09-17 07:09:00,2024-09-17 08:35:00,U05264,500109114,500109114,21.1,YouBike 2.0 電輔版
ORD0014065,2024-09-25 11:58:00,2024-09-25 12:12:00,2024-09-25 12:34:00,U06053,500107009,500107009,3.42,YouBike 1.0 一般版
ORD0014066,2023-07-14 11:39:00,2023-07-14 12:08:00,2023-07-14 13:00:00,U03940,500112039,500112039,12.01,YouBike 1.0 一般版
ORD0014067,2024-04-17 20:38:00,2024-04-17 21:10:00,2024-04-17 21:31:00,U04965,500105038,500105038,3.65,YouBike 2.0 電輔版
ORD0014068,2025-04-17 07:50:00,2025-04-17 08:14:00,2025-04-17 08:29:00,U00991,500105110,500105110,4.41,YouBike 2.0 電輔版
ORD0014069,2023-07-22 16:42:00,2023-07-22 17:00:00,2023-07-22 17:23:00,U02670,500119067,500109044,3.65,YouBike 2.0 電輔版
ORD0014070,2023-05-19 16:51:00,2023-05-19 17:14:00,2023-05-19 17:40:00,U02854,500108048,500112049,4.68,YouBike 2.0 電輔版
ORD0014071,2024-07-05 07:34:00,2024-07-05 08:11:00,2024-07-05 08:42:00,U02433,500106133,500101157,5.52,YouBike 1.0 一般版
ORD0014072,2024-02-24 15:33:00,2024-02-24 16:13:00,2024-02-24 16:30:00,U02722,500101171,500101200,3.49,YouBike 2.0 電輔版
ORD0014073,2023-08-12 06:37:00,2023-08-12 07:00:00,2023-08-12 08:30:00,U07298,500106017,500106056,18.1,YouBike 2.0 電輔版
ORD0014074,2025-05-07 08:41:00,2025-05-07 09:02:00,2025-05-07 09:23:00,U03307,500104059,500104059,5.57,折疊單車
ORD0014075,2023-01-06 16:37:00,2023-01-06 17:04:00,2023-01-06 17:54:00,U00072,500113086,500113086,12.61,輕型電動車
ORD0014076,2023-09-22 11:00:00,2023-09-22 11:11:00,2023-09-22 12:43:00,U07396,500107028,500107028,16.09,折疊單車
ORD0014077,2023-01-31 08:44:00,2023-01-31 09:08:00,2023-01-31 10:42:00,U03445,500107021,500107021,27.72,YouBike 2.0 電輔版
ORD0014078,2023-05-10 06:53:00,2023-05-10 07:11:00,2023-05-10 08:01:00,U02784,500111013,500111043,9.13,YouBike 2.0 電輔版
ORD0014079,2024-08-01 13:43:00,2024-08-01 14:13:00,2024-08-01 14:24:00,U01586,500109127,500109099,1.62,YouBike 2.0 電輔版
ORD0014080,2024-11-27 17:34:00,2024-11-27 18:02:00,2024-11-27 18:19:00,U03289,500112052,500111013,3.53,YouBike 2.0 電輔版
ORD0014081,2023-02-25 21:41:00,2023-02-25 22:12:00,2023-02-25 22:54:00,U00378,500106021,500106021,7.96,YouBike 2.0 電輔版
ORD0014082,2023-06-30 16:35:00,2023-06-30 17:14:00,2023-06-30 17:27:00,U05726,500112080,500112080,3.06,YouBike 1.0 一般版
ORD0014083,2023-03-23 14:49:00,2023-03-23 15:14:00,2023-03-23 16:49:00,U04618,500112088,500112088,27.7,YouBike 1.0 一般版
ORD0014084,2025-02-01 17:57:00,2025-02-01 18:03:00,2025-02-01 18:17:00,U04463,500110006,500110006,2.7,YouBike 1.0 一般版
ORD0014085,2024-04-10 15:45:00,2024-04-10 16:09:00,2024-04-10 17:49:00,U03438,500109042,500109042,17.74,輕型電動車
ORD0014086,2023-03-06 12:40:00,2023-03-06 13:00:00,2023-03-06 13:08:00,U07998,500105029,500107200,1.18,YouBike 2.0 電輔版
ORD0014087,2024-02-01 18:37:00,2024-02-01 19:02:00,2024-02-01 19:23:00,U04555,500108203,500109072,4.67,YouBike 2.0 電輔版
ORD0014088,2025-03-05 07:35:00,2025-03-05 08:10:00,2025-03-05 08:51:00,U01510,500109019,500101148,9.59,YouBike 1.0 一般版
ORD0014089,2023-02-04 07:30:00,2023-02-04 08:12:00,2023-02-04 08:50:00,U04285,500111003,500111003,8.32,YouBike 2.0 電輔版
ORD0014090,2024-05-03 09:42:00,2024-05-03 10:01:00,2024-05-03 10:45:00,U07323,500104136,500109047,7.87,YouBike 2.0 電輔版
ORD0014091,2023-12-29 17:37:00,2023-12-29 18:15:00,2023-12-29 18:34:00,U05168,500113041,500101169,5.47,YouBike 2.0 電輔版
ORD0014092,2023-02-26 17:42:00,2023-02-26 18:01:00,2023-02-26 18:11:00,U07001,500104095,500104095,2.51,YouBike 2.0 電輔版
ORD0014093,2024-04-11 21:44:00,2024-04-11 22:07:00,2024-04-11 22:35:00,U06184,500107005,500110074,4.83,YouBike 2.0 電輔版
ORD0014094,2024-03-25 11:44:00,2024-03-25 12:15:00,2024-03-25 12:33:00,U06115,500106014,500113030,3.64,輕型電動車
ORD0014095,2023-10-13 11:57:00,2023-10-13 12:00:00,2023-10-13 12:14:00,U00707,500104081,500104081,3.78,YouBike 2.0 電輔版
ORD0014096,2024-08-16 21:49:00,2024-08-16 22:04:00,2024-08-16 22:41:00,U06780,500106060,500106060,9.13,折疊單車
ORD0014097,2023-11-25 15:56:00,2023-11-25 16:00:00,2023-11-25 16:29:00,U05071,500104075,500113017,5.7,輕型電動車
ORD0014098,2023-05-13 10:59:00,2023-05-13 11:13:00,2023-05-13 11:44:00,U06713,500106055,500106055,7.19,YouBike 2.0 電輔版
ORD0014099,2025-03-11 17:57:00,2025-03-11 18:09:00,2025-03-11 19:08:00,U05114,500108008,500108006,11.47,YouBike 2.0 電輔版
ORD0014100,2024-01-29 21:44:00,2024-01-29 22:12:00,2024-01-30 00:06:00,U01381,500103052,500103052,26.68,YouBike 2.0 電輔版
ORD0014101,2024-11-15 18:46:00,2024-11-15 19:15:00,2024-11-15 20:08:00,U03240,500107064,500107064,12.08,YouBike 2.0 電輔版
ORD0014102,2025-03-05 10:58:00,2025-03-05 11:14:00,2025-03-05 11:37:00,U00998,500101209,500112037,5.7,YouBike 2.0 電輔版
ORD0014103,2025-01-30 09:58:00,2025-01-30 10:11:00,2025-01-30 10:34:00,U03573,500108159,500108159,5.06,YouBike 1.0 一般版
ORD0014104,2023-09-23 07:35:00,2023-09-23 08:12:00,2023-09-23 08:38:00,U01440,500108184,500108184,6.64,YouBike 2.0 電輔版
ORD0014105,2024-07-10 20:55:00,2024-07-10 21:04:00,2024-07-10 21:55:00,U02754,500109027,500109027,10.18,YouBike 2.0 電輔版
ORD0014106,2023-06-26 16:58:00,2023-06-26 17:02:00,2023-06-26 17:31:00,U04970,500101110,500109074,6.22,YouBike 2.0 電輔版
ORD0014107,2023-01-04 06:48:00,2023-01-04 07:07:00,2023-01-04 07:35:00,U07927,500110063,500111032,4.96,YouBike 1.0 一般版
ORD0014108,2025-02-11 07:41:00,2025-02-11 08:07:00,2025-02-11 10:25:00,U07160,500101024,500101024,26.08,輕型電動車
ORD0014109,2023-06-17 07:56:00,2023-06-17 08:07:00,2023-06-17 08:42:00,U00383,500104020,500101262,6.04,YouBike 1.0 一般版
ORD0014110,2023-08-12 20:40:00,2023-08-12 21:12:00,2023-08-12 23:22:00,U04456,500101274,500101274,34.57,YouBike 2.0 電輔版
ORD0014111,2023-04-15 15:36:00,2023-04-15 16:07:00,2023-04-15 16:25:00,U00850,500112056,500112056,4.12,輕型電動車
ORD0014112,2024-09-29 13:45:00,2024-09-29 14:09:00,2024-09-29 14:32:00,U04206,500104074,500101181,4.17,輕型電動車
ORD0014113,2023-02-18 08:57:00,2023-02-18 09:13:00,2023-02-18 09:57:00,U07492,500108096,500108096,10.97,YouBike 2.0 電輔版
ORD0014114,2023-01-03 16:58:00,2023-01-03 17:15:00,2023-01-03 17:58:00,U03704,500110014,500112009,7.01,YouBike 2.0 電輔版
ORD0014115,2023-06-03 13:50:00,2023-06-03 14:11:00,2023-06-03 14:37:00,U05025,500108085,500105115,8.03,輕型電動車
ORD0014116,2025-02-06 13:44:00,2025-02-06 14:11:00,2025-02-06 14:19:00,U06508,500108065,500108065,2.58,YouBike 1.0 一般版
ORD0014117,2024-11-23 15:37:00,2024-11-23 16:07:00,2024-11-23 17:27:00,U06713,500113092,500113092,15.52,YouBike 2.0 電輔版
ORD0014118,2025-03-28 16:58:00,2025-03-28 17:01:00,2025-03-28 17:22:00,U07072,500112060,500112060,6.4,折疊單車
ORD0014119,2025-04-20 11:32:00,2025-04-20 12:11:00,2025-04-20 13:35:00,U00065,500101029,500101029,21.92,折疊單車
ORD0014120,2023-03-02 21:00:00,2023-03-02 21:15:00,2023-03-02 21:43:00,U04878,500104062,500107023,8.24,YouBike 2.0 電輔版
ORD0014121,2024-12-29 17:46:00,2024-12-29 18:09:00,2024-12-29 18:28:00,U00677,500104141,500104141,3.09,YouBike 2.0 電輔版
ORD0014122,2024-06-01 08:40:00,2024-06-01 09:13:00,2024-06-01 09:31:00,U03880,500110029,500110029,4.44,YouBike 1.0 一般版
ORD0014123,2023-04-24 06:49:00,2023-04-24 07:06:00,2023-04-24 07:45:00,U04954,500104003,500104003,8.71,YouBike 1.0 一般版
ORD0014124,2023-06-27 23:59:00,2023-06-28 00:07:00,2023-06-28 00:15:00,U01637,500105060,500105060,2.05,YouBike 2.0 電輔版
ORD0014125,2023-09-30 09:45:00,2023-09-30 10:00:00,2023-09-30 10:14:00,U06723,500105120,500111092,2.8,YouBike 1.0 一般版
ORD0014126,2024-10-19 22:31:00,2024-10-19 23:02:00,2024-10-19 23:55:00,U01228,500101097,500101097,10.88,YouBike 1.0 一般版
ORD0014127,2024-09-22 14:59:00,2024-09-22 15:12:00,2024-09-22 15:26:00,U01370,500101209,500101209,3.38,YouBike 1.0 一般版
ORD0014128,2024-06-04 17:59:00,2024-06-04 18:02:00,2024-06-04 18:10:00,U03438,500109002,500109002,1.9,YouBike 1.0 一般版
ORD0014129,2023-02-05 20:38:00,2023-02-05 21:12:00,2023-02-05 21:48:00,U02445,500113023,500113023,8.47,輕型電動車
ORD0014130,2023-09-01 14:58:00,2023-09-01 15:05:00,2023-09-01 15:45:00,U00502,500106143,500106143,6.21,YouBike 2.0 電輔版
ORD0014131,2023-08-29 11:47:00,2023-08-29 12:01:00,2023-08-29 12:44:00,U03428,500110094,500112053,12.4,YouBike 1.0 一般版
ORD0014132,2023-10-26 18:00:00,2023-10-26 18:00:00,2023-10-26 18:17:00,U07813,500109074,500109074,4.35,YouBike 2.0 電輔版
ORD0014133,2024-06-17 12:33:00,2024-06-17 13:03:00,2024-06-17 13:21:00,U03933,500104077,500104077,4.97,YouBike 2.0 電輔版
ORD0014134,2025-05-08 07:58:00,2025-05-08 08:00:00,2025-05-08 08:05:00,U04772,500106009,500106009,1.36,YouBike 1.0 一般版
ORD0014135,2024-05-03 15:31:00,2024-05-03 16:09:00,2024-05-03 17:15:00,U03389,500105036,500105036,12.74,YouBike 2.0 電輔版
ORD0014136,2023-10-31 17:37:00,2023-10-31 18:08:00,2023-10-31 18:23:00,U00293,500104114,500104114,3.61,YouBike 2.0 電輔版
ORD0014137,2023-11-29 15:50:00,2023-11-29 16:08:00,2023-11-29 16:42:00,U01207,500113048,500113048,8.98,YouBike 1.0 一般版
ORD0014138,2024-02-24 07:50:00,2024-02-24 08:11:00,2024-02-24 08:37:00,U00126,500106115,500106115,6.63,YouBike 1.0 一般版
ORD0014139,2025-01-18 04:35:00,2025-01-18 05:02:00,2025-01-18 05:30:00,U00213,500105081,500106043,7.57,YouBike 2.0 電輔版
ORD0014140,2025-03-08 14:45:00,2025-03-08 15:13:00,2025-03-08 16:37:00,U07146,500108117,500101025,23.42,YouBike 1.0 一般版
ORD0014141,2023-10-21 18:37:00,2023-10-21 19:10:00,2023-10-21 19:44:00,U05279,500108046,500108046,8.54,YouBike 2.0 電輔版
ORD0014142,2023-08-30 09:46:00,2023-08-30 10:06:00,2023-08-30 10:34:00,U01019,500109119,500109119,7.66,YouBike 2.0 電輔版
ORD0014143,2023-10-23 15:55:00,2023-10-23 16:10:00,2023-10-23 17:13:00,U03456,500107030,500107030,14.48,折疊單車
ORD0014144,2024-03-27 08:59:00,2024-03-27 09:13:00,2024-03-27 09:30:00,U02668,500106070,500106070,2.78,YouBike 2.0 電輔版
ORD0014145,2024-02-26 10:53:00,2024-02-26 11:09:00,2024-02-26 11:47:00,U02206,500108040,500108041,9.0,輕型電動車
ORD0014146,2023-12-17 13:45:00,2023-12-17 14:02:00,2023-12-17 14:31:00,U04691,500119074,500111023,6.4,折疊單車
ORD0014147,2024-10-18 14:52:00,2024-10-18 15:07:00,2024-10-18 15:29:00,U04532,500112078,500112078,4.82,YouBike 2.0 電輔版
ORD0014148,2024-07-07 06:35:00,2024-07-07 07:12:00,2024-07-07 07:25:00,U07200,500113091,500113038,2.52,YouBike 1.0 一般版
ORD0014149,2023-05-16 07:54:00,2023-05-16 08:08:00,2023-05-16 08:35:00,U00705,500119058,500119058,7.32,折疊單車
ORD0014150,2024-07-20 14:50:00,2024-07-20 15:09:00,2024-07-20 16:07:00,U00099,500107017,500107017,12.1,YouBike 2.0 電輔版
ORD0014151,2023-02-05 18:39:00,2023-02-05 19:00:00,2023-02-05 19:34:00,U02737,500104120,500104120,9.24,YouBike 1.0 一般版
ORD0014152,2023-02-10 19:48:00,2023-02-10 20:02:00,2023-02-10 20:29:00,U05127,500110004,500110004,4.9,YouBike 2.0 電輔版
ORD0014153,2024-01-07 08:43:00,2024-01-07 09:02:00,2024-01-07 09:56:00,U02779,500103036,500103036,10.69,折疊單車
ORD0014154,2023-10-15 09:40:00,2023-10-15 10:14:00,2023-10-15 10:26:00,U00797,500113035,500113035,1.45,YouBike 1.0 一般版
ORD0014155,2025-03-19 22:43:00,2025-03-19 23:02:00,2025-03-19 23:34:00,U04697,500119007,500119007,7.58,折疊單車
ORD0014156,2024-06-20 15:39:00,2024-06-20 16:05:00,2024-06-20 16:17:00,U06160,500111122,500111122,2.01,YouBike 1.0 一般版
ORD0014157,2023-02-10 12:34:00,2023-02-10 13:11:00,2023-02-10 13:26:00,U05800,500108022,500108022,3.4,YouBike 2.0 電輔版
ORD0014158,2023-09-09 15:42:00,2023-09-09 16:11:00,2023-09-09 16:54:00,U07379,500111119,500111119,10.78,折疊單車
ORD0014159,2023-10-04 22:40:00,2023-10-04 23:08:00,2023-10-04 23:48:00,U04768,500112026,500112058,13.34,YouBike 1.0 一般版
ORD0014160,2023-08-29 04:40:00,2023-08-29 05:04:00,2023-08-29 05:34:00,U06699,500104124,500104124,7.65,YouBike 2.0 電輔版
ORD0014161,2025-02-23 23:33:00,2025-02-24 00:10:00,2025-02-24 00:20:00,U05645,500112081,500110017,3.14,YouBike 1.0 一般版
ORD0014162,2023-10-08 06:53:00,2023-10-08 07:13:00,2023-10-08 07:54:00,U01928,500108227,500108227,7.35,YouBike 2.0 電輔版
ORD0014163,2024-01-21 15:49:00,2024-01-21 16:15:00,2024-01-21 16:53:00,U04439,500107027,500107027,12.0,YouBike 2.0 電輔版
ORD0014164,2025-04-27 16:59:00,2025-04-27 17:07:00,2025-04-27 17:36:00,U04833,500119070,500109035,6.28,YouBike 2.0 電輔版
ORD0014165,2023-06-12 06:40:00,2023-06-12 07:07:00,2023-06-12 08:25:00,U06566,500103057,500103057,15.97,YouBike 1.0 一般版
ORD0014166,2023-07-31 17:42:00,2023-07-31 18:07:00,2023-07-31 18:32:00,U02358,500101185,500113064,6.05,YouBike 2.0 電輔版
ORD0014167,2023-11-30 06:48:00,2023-11-30 07:07:00,2023-11-30 07:42:00,U03666,500113061,500113061,7.52,YouBike 1.0 一般版
ORD0014168,2024-06-02 06:40:00,2024-06-02 07:10:00,2024-06-02 07:50:00,U04478,500112103,500112103,8.91,YouBike 2.0 電輔版
ORD0014169,2025-03-26 06:57:00,2025-03-26 07:05:00,2025-03-26 08:12:00,U03653,500108083,500108083,12.32,YouBike 2.0 電輔版
ORD0014170,2024-05-02 06:31:00,2024-05-02 07:10:00,2024-05-02 07:18:00,U07021,500106090,500106090,1.98,YouBike 2.0 電輔版
ORD0014171,2023-11-08 16:39:00,2023-11-08 17:06:00,2023-11-08 17:35:00,U01303,500101269,500101269,9.01,YouBike 2.0 電輔版
ORD0014172,2023-06-10 05:44:00,2023-06-10 06:11:00,2023-06-10 06:44:00,U03706,500119088,500119088,8.52,YouBike 2.0 電輔版
ORD0014173,2024-05-22 17:42:00,2024-05-22 18:01:00,2024-05-22 18:16:00,U00999,500103070,500101253,3.25,折疊單車
ORD0014174,2023-04-03 08:52:00,2023-04-03 09:07:00,2023-04-03 10:12:00,U06661,500112037,500112037,11.71,YouBike 2.0 電輔版
ORD0014175,2024-08-02 21:35:00,2024-08-02 22:07:00,2024-08-02 22:46:00,U02172,500111022,500106057,7.22,YouBike 2.0 電輔版
ORD0014176,2023-03-31 14:41:00,2023-03-31 15:15:00,2023-03-31 15:53:00,U02033,500110014,500110014,6.85,YouBike 1.0 一般版
ORD0014177,2023-01-28 14:50:00,2023-01-28 15:12:00,2023-01-28 15:47:00,U05294,500111019,500111019,6.15,YouBike 2.0 電輔版
ORD0014178,2024-01-20 18:55:00,2024-01-20 19:02:00,2024-01-20 19:52:00,U06909,500110046,500110046,9.72,YouBike 1.0 一般版
ORD0014179,2025-02-05 14:41:00,2025-02-05 15:15:00,2025-02-05 15:33:00,U03348,500111002,500111002,3.8,YouBike 2.0 電輔版
ORD0014180,2023-08-06 07:00:00,2023-08-06 07:00:00,2023-08-06 07:39:00,U02471,500113066,500107075,8.06,YouBike 2.0 電輔版
ORD0014181,2023-05-02 17:40:00,2023-05-02 18:03:00,2023-05-02 18:39:00,U04319,500103072,500103072,6.84,YouBike 2.0 電輔版
ORD0014182,2024-02-29 16:53:00,2024-02-29 17:14:00,2024-02-29 18:15:00,U00153,500113099,500119048,16.75,YouBike 1.0 一般版
ORD0014183,2025-05-17 08:50:00,2025-05-17 09:01:00,2025-05-17 09:25:00,U05405,500113071,500113071,4.42,YouBike 2.0 電輔版
ORD0014184,2025-03-02 17:34:00,2025-03-02 18:15:00,2025-03-02 20:03:00,U05204,500104090,500104090,23.69,YouBike 1.0 一般版
ORD0014185,2023-08-27 14:35:00,2023-08-27 15:12:00,2023-08-27 16:11:00,U04034,500109112,500101103,11.5,YouBike 2.0 電輔版
ORD0014186,2023-03-09 15:58:00,2023-03-09 16:07:00,2023-03-09 16:26:00,U00307,500119090,500111116,4.66,輕型電動車
ORD0014187,2024-01-27 16:52:00,2024-01-27 17:01:00,2024-01-27 17:11:00,U03023,500103009,500103009,2.53,YouBike 2.0 電輔版
ORD0014188,2023-08-30 16:50:00,2023-08-30 17:11:00,2023-08-30 17:34:00,U04130,500108206,500108206,5.82,YouBike 2.0 電輔版
ORD0014189,2023-04-30 08:32:00,2023-04-30 09:09:00,2023-04-30 09:39:00,U01373,500107200,500113044,7.62,YouBike 1.0 一般版
ORD0014190,2023-06-30 21:56:00,2023-06-30 22:15:00,2023-06-30 22:46:00,U00957,500106067,500106067,4.89,YouBike 2.0 電輔版
ORD0014191,2024-10-05 15:36:00,2024-10-05 16:15:00,2024-10-05 17:35:00,U04435,500104040,500104040,22.06,YouBike 1.0 一般版
ORD0014192,2024-12-07 16:37:00,2024-12-07 17:12:00,2024-12-07 17:30:00,U03460,500113030,500113030,3.41,YouBike 1.0 一般版
ORD0014193,2024-07-10 15:57:00,2024-07-10 16:08:00,2024-07-10 16:15:00,U00713,500109104,500109104,1.26,輕型電動車
ORD0014194,2024-08-19 13:44:00,2024-08-19 14:06:00,2024-08-19 14:50:00,U00239,500104073,500104073,8.31,輕型電動車
ORD0014195,2023-02-25 17:43:00,2023-02-25 18:05:00,2023-02-25 18:10:00,U07174,500103028,500104038,0.99,YouBike 1.0 一般版
ORD0014196,2024-02-10 17:44:00,2024-02-10 18:09:00,2024-02-10 18:51:00,U05560,500103020,500112065,8.09,YouBike 2.0 電輔版
ORD0014197,2024-04-07 18:41:00,2024-04-07 19:12:00,2024-04-07 20:03:00,U04008,500113066,500113066,12.92,輕型電動車
ORD0014198,2023-03-20 15:53:00,2023-03-20 16:08:00,2023-03-20 17:08:00,U06275,500112054,500112054,16.96,折疊單車
ORD0014199,2023-02-28 19:39:00,2023-02-28 20:04:00,2023-02-28 20:21:00,U02345,500110034,500110034,5.67,YouBike 1.0 一般版
ORD0014200,2024-10-04 08:31:00,2024-10-04 09:00:00,2024-10-04 09:07:00,U01727,500112087,500112087,1.79,YouBike 2.0 電輔版
ORD0014201,2024-04-13 10:52:00,2024-04-13 11:09:00,2024-04-13 11:44:00,U03056,500101025,500112084,7.77,YouBike 1.0 一般版
ORD0014202,2025-03-17 07:30:00,2025-03-17 08:05:00,2025-03-17 08:14:00,U07461,500108022,500112050,3.45,YouBike 1.0 一般版
ORD0014203,2025-03-20 16:54:00,2025-03-20 17:05:00,2025-03-20 17:39:00,U03489,500103035,500103035,7.91,YouBike 1.0 一般版
ORD0014204,2024-06-27 09:32:00,2024-06-27 10:15:00,2024-06-27 10:38:00,U02093,500101035,500101035,4.57,YouBike 2.0 電輔版
ORD0014205,2024-09-09 22:32:00,2024-09-09 23:04:00,2024-09-09 23:23:00,U00452,500106075,500106075,5.74,YouBike 2.0 電輔版
ORD0014206,2024-05-11 06:34:00,2024-05-11 07:02:00,2024-05-11 08:02:00,U05335,500109007,500109007,17.59,YouBike 2.0 電輔版
ORD0014207,2024-01-08 17:32:00,2024-01-08 18:06:00,2024-01-08 19:16:00,U01773,500106042,500106042,17.01,YouBike 2.0 電輔版
ORD0014208,2023-06-03 20:48:00,2023-06-03 21:14:00,2023-06-03 21:19:00,U07945,500101025,500101025,1.26,YouBike 1.0 一般版
ORD0014209,2025-02-25 16:51:00,2025-02-25 17:09:00,2025-02-25 17:17:00,U03445,500110098,500110098,2.8,折疊單車
ORD0014210,2024-04-04 05:50:00,2024-04-04 06:00:00,2024-04-04 06:52:00,U06659,500107010,500111074,14.83,YouBike 1.0 一般版
ORD0014211,2024-05-26 17:47:00,2024-05-26 18:13:00,2024-05-26 19:10:00,U02365,500101144,500101144,13.85,YouBike 1.0 一般版
ORD0014212,2023-08-28 16:50:00,2023-08-28 17:04:00,2023-08-28 18:21:00,U00308,500113083,500112035,20.27,YouBike 2.0 電輔版
ORD0014213,2025-05-22 07:45:00,2025-05-22 08:15:00,2025-05-22 09:19:00,U01278,500106050,500106050,11.99,折疊單車
ORD0014214,2025-05-08 17:53:00,2025-05-08 18:07:00,2025-05-08 18:24:00,U04483,500111073,500111073,4.71,YouBike 1.0 一般版
ORD0014215,2023-09-23 16:49:00,2023-09-23 17:10:00,2023-09-23 18:16:00,U07148,500108068,500119057,11.5,YouBike 2.0 電輔版
ORD0014216,2023-07-26 17:30:00,2023-07-26 18:11:00,2023-07-26 18:36:00,U00617,500108214,500108214,5.04,折疊單車
ORD0014217,2023-07-24 20:58:00,2023-07-24 21:03:00,2023-07-24 21:17:00,U02217,500101132,500112081,3.36,輕型電動車
ORD0014218,2023-05-04 21:00:00,2023-05-04 21:08:00,2023-05-04 21:42:00,U02503,500101206,500106134,7.65,YouBike 2.0 電輔版
ORD0014219,2024-07-20 10:42:00,2024-07-20 11:10:00,2024-07-20 12:21:00,U02186,500105113,500105113,14.79,輕型電動車
ORD0014220,2024-08-28 05:37:00,2024-08-28 06:08:00,2024-08-28 06:19:00,U01154,500107009,500107009,2.35,YouBike 2.0 電輔版
ORD0014221,2023-04-13 06:50:00,2023-04-13 07:10:00,2023-04-13 07:19:00,U00516,500105024,500107071,2.75,輕型電動車
ORD0014222,2025-05-31 19:32:00,2025-05-31 20:11:00,2025-05-31 20:35:00,U02174,500108127,500108127,4.82,YouBike 2.0 電輔版
ORD0014223,2024-07-09 20:44:00,2024-07-09 21:11:00,2024-07-09 21:29:00,U07838,500119068,500119068,5.67,輕型電動車
ORD0014224,2023-09-04 19:57:00,2023-09-04 20:11:00,2023-09-04 20:23:00,U02794,500104144,500104023,1.88,YouBike 1.0 一般版
ORD0014225,2024-09-06 07:39:00,2024-09-06 08:04:00,2024-09-06 09:44:00,U05783,500107145,500106121,29.81,YouBike 2.0 電輔版
ORD0014226,2023-06-20 04:34:00,2023-06-20 05:13:00,2023-06-20 05:48:00,U05303,500110011,500110011,5.21,YouBike 1.0 一般版
ORD0014227,2023-10-13 18:53:00,2023-10-13 19:09:00,2023-10-13 20:03:00,U05667,500113027,500113027,15.01,YouBike 1.0 一般版
ORD0014228,2025-02-26 19:56:00,2025-02-26 20:14:00,2025-02-26 20:37:00,U01697,500107021,500107021,5.95,YouBike 2.0 電輔版
ORD0014229,2023-09-03 23:54:00,2023-09-04 00:11:00,2023-09-04 00:33:00,U07082,500109093,500109093,4.66,YouBike 2.0 電輔版
ORD0014230,2023-07-26 22:32:00,2023-07-26 23:02:00,2023-07-26 23:16:00,U03661,500108187,500112040,2.8,YouBike 2.0 電輔版
ORD0014231,2024-09-25 18:56:00,2024-09-25 19:13:00,2024-09-25 19:21:00,U07743,500113064,500113064,2.67,折疊單車
ORD0014232,2024-01-16 16:43:00,2024-01-16 17:13:00,2024-01-16 17:47:00,U05280,500107020,500113044,9.6,折疊單車
ORD0014233,2025-03-05 11:58:00,2025-03-05 12:11:00,2025-03-05 12:34:00,U06816,500112002,500112002,5.31,YouBike 2.0 電輔版
ORD0014234,2025-04-25 16:57:00,2025-04-25 17:11:00,2025-04-25 17:27:00,U05072,500101031,500112045,4.38,輕型電動車
ORD0014235,2025-05-22 10:58:00,2025-05-22 11:03:00,2025-05-22 11:52:00,U04390,500112110,500112110,12.68,YouBike 2.0 電輔版
ORD0014236,2025-02-09 07:35:00,2025-02-09 08:07:00,2025-02-09 08:57:00,U02826,500104123,500108146,12.37,折疊單車
ORD0014237,2024-10-26 16:33:00,2024-10-26 17:11:00,2024-10-26 18:22:00,U02068,500108043,500108043,12.97,YouBike 2.0 電輔版
ORD0014238,2023-08-01 17:42:00,2023-08-01 18:13:00,2023-08-01 18:52:00,U06664,500113057,500113057,7.77,YouBike 1.0 一般版
